age,income,educ,yrseduc,sector,marital,occup,ctry,origin,employed,fulltime,numemp,weight,ratio,rate,union,id,othersat,othcust,othsize,othunion,gendnum,gendchar,sat,custtype,size,year,hourly,numkids
43,16100,12,12,1,5,2,1,8,1,2,10,59442,0.59442,1.5e-7,1,3066,5,"Retail","Small",0,2,"Female",5,"Retail","Small",1996,8.05,0
33,24448,12,12,1,7,10,1,8,1,4,10,57976,0.57976,1.5e-7,1,3067,3,"Retail","Small",,1,"Male",3,"Wholesale","Small",1996,12.224,0
56,9600,16,16,1,1,4,1,8,1,,,56890,0.5689,0,,3068,6,"Retail","Large",,1,"Male",6,"Retail","Large",1988,4.8,2
55,0,12,12,,1,,1,8,0,,,48312,0.48312,0,,3069,3,"Retail","Large",,2,"Female",5,"Retail","Large",1996,0,3
29,31000,18,20,1,1,2,,8,1,5,1000,23459,0.23459,1.5e-7,,3070,,,"Small",,1,"Male",5,"Retail","Small",1992,15.5,3
28,5300,17,18,4,1,2,1,8,1,4,10,35453,0.35453,0,,3071,2,"Retail","Small",,2,"Female",3,"Retail","Small",1990,2.65,1
37,27567,16,16,1,1,1,1,8,1,2,1000,60508,0.60508,1.5e-7,1,3072,3,"Retail","Small",0,1,"Male",5,"Retail","Small",1988,13.7835,1
39,18467,13,13,1,1,1,1,8,1,2,42,54682,0.54682,0,1,3073,5,"Wholesale","Small",0,2,"Female",4,"Retail","Small",1985,9.2335,1
28,33645,16,16,,7,,1,8,0,,1000,35453,0.35453,1.5e-7,,3077,5,"Wholesale","Small",,2,"Female",1,"Wholesale","Small",1988,16.8225,0
27,15556,16,16,,7,,1,8,0,,1000,34121,0.34121,1.5e-7,,3078,6,"Wholesale","Small",,1,"Male",4,"Wholesale","Small",1988,7.778,1
32,31618,18,20,1,7,2,1,8,1,5,1000,34924,0.34924,2.8e-7,,3079,4,"Wholesale","Small",,2,"Female",5,"Wholesale","Small",1992,15.809,3
56,603,12,12,1,1,4,1,8,1,4,1000,35728,0.35728,1.5e-7,,3080,2,"Wholesale","Large",,2,"Female",1,"Retail","Large",1996,0.3015,3
60,22003,12,12,1,1,12,1,8,1,2,42,31550,0.3155,0,,3081,,,"Large",,1,"Male",7,"Wholesale","Large",1996,11.0015,2
27,8076,12,12,,5,,1,8,0,,1000,35453,0.35453,0,,3083,2,"Wholesale","Small",,2,"Female",5,"Retail","Small",1996,4.038,2
30,10001,12,12,6,7,13,1,8,1,2,10,38946,0.38946,1.5e-7,,3086,5,"Wholesale","Small",,1,"Male",6,"Wholesale","Small",1996,5.0005,2
36,41200,16,16,4,1,2,1,8,1,2,300,37408,0.37408,2.8e-7,,3087,7,"Wholesale","Small",,1,"Male",7,"Retail","Small",1988,20.6,1
74,10093,12,12,,4,,1,8,0,,300,32208,0.32208,0,,3089,1,"Retail","Large",,2,"Female",3,"Retail","Large",1996,5.0465,0
62,24096,8,9,,1,,1,8,0,,42,31550,0.3155,1.5e-7,,3090,6,"Retail","Large",,1,"Male",3,"Retail","Large",1993,12.048,0
59,82,8,9,,1,,1,8,0,,,35728,0.35728,0,,3091,5,"Retail","Large",,2,"Female",1,"Retail","Large",1993,0.041,0
26,6714,12,12,1,7,9,1,8,1,2,10,35490,0.3549,1.5e-7,,3092,7,"Wholesale","Small",,1,"Male",5,"Retail","Small",1996,3.357,0
30,44300,16,16,1,1,2,1,8,1,2,42,0,0,2.8e-7,,3093,7,"Wholesale","Small",,1,"Male",3,"Wholesale","Small",1988,22.15,1
41,20750,16,16,1,1,4,1,3,1,2,42,0,0,0,,3094,1,"Retail","Small",,2,"Female",4,"Retail","Small",1988,10.375,2
50,34243,19,20,1,1,1,1,8,1,2,1000,43749,0.43749,2.8e-7,1,3095,5,"Retail","Large",0,1,"Male",6,"Retail","Large",1992,17.1215,0
47,35713,17,18,1,1,1,1,8,1,2,1000,44113,0.44113,0,1,3096,4,"Retail","Small",0,2,"Female",3,"Wholesale","Small",1990,17.8565,1
54,27289,12,12,6,1,11,1,8,0,,10,54741,0.54741,1.5e-7,,3098,,,"Large",,1,"Male",6,"Wholesale","Large",1996,13.6445,0
42,6989,13,13,6,1,1,1,8,1,4,16,59442,0.59442,0,,3099,4,"Wholesale","Small",,2,"Female",4,"Wholesale","Small",1985,3.4945,1
77,7832,7,8,,1,,1,8,0,,,32747,0.32747,0,,3100,3,"Wholesale","Large",,1,"Male",3,"Wholesale","Large",1992,3.916,3
69,8636,9,10,,1,,1,8,0,,,33234,0.33234,0,,3101,5,"Retail","Large",,2,"Female",4,"Wholesale","Large",1994,4.318,1
69,6745,7,8,,4,,1,8,0,,,33234,0.33234,0,,3102,5,"Wholesale","Large",,2,"Female",5,"Retail","Large",1992,3.3725,2
64,10729,7,8,,4,,1,8,0,,,60968,0.60968,0,,3110,5,"Retail","Large",,2,"Female",3,"Retail","Large",1992,5.3645,3
71,6041,13,13,,4,,1,8,0,,,49109,0.49109,0,,3111,2,"Wholesale","Large",,2,"Female",1,"Wholesale","Large",1985,3.0205,1
68,5064,5,4,,7,,1,8,0,,,48557,0.48557,0,,3112,6,"Wholesale","Large",,1,"Male",7,"Wholesale","Large",1988,2.532,3
36,62028,13,13,1,1,3,1,8,1,5,1000,46111,0.46111,2.8e-7,1,3113,5,"Retail","Small",0,1,"Male",6,"Retail","Small",1985,31.014,3
31,37000,18,20,5,1,2,1,8,1,5,10,47874,0.47874,0,,3114,2,"Retail","Small",,2,"Female",5,"Retail","Small",1992,18.5,2
32,40344,12,12,1,1,2,1,8,1,2,10,51000,0.51,2.8e-7,1,3116,6,"Wholesale","Small",0,1,"Male",6,"Wholesale","Small",1996,20.172,1
33,26744,16,16,1,1,2,1,8,1,2,750,47874,0.47874,0,1,3117,3,"Wholesale","Small",0,2,"Female",4,"Wholesale","Small",1988,13.372,3
47,40143,16,16,5,1,1,1,8,1,2,1000,42643,0.42643,1.5e-7,,3120,4,"Retail","Small",,1,"Male",5,"Wholesale","Small",1988,20.0715,3
45,141,15,14,,1,,1,8,0,,,44113,0.44113,0,,3121,1,"Wholesale","Small",,2,"Female",2,"Retail","Small",1986,0.0705,0
41,26896,15,14,1,1,1,1,8,1,2,42,48266,0.48266,1.5e-7,2,3124,3,"Wholesale","Small",1,1,"Male",7,"Retail","Small",1986,13.448,2
38,25917,12,12,1,1,5,1,8,1,2,300,45917,0.45917,0,1,3125,2,"Wholesale","Small",,2,"Female",1,"Retail","Small",1996,12.9585,1
42,27000,12,12,1,1,4,1,8,1,2,16,48266,0.48266,1.5e-7,1,3127,5,"Retail","Small",0,1,"Male",4,"Wholesale","Small",1996,13.5,2
38,0,13,13,1,1,5,1,8,1,,,45917,0.45917,0,,3128,5,"Retail","Small",,2,"Female",3,"Wholesale","Small",1985,0,2
31,23003,16,16,1,7,10,1,8,1,2,1000,34924,0.34924,1.5e-7,,3132,4,"Wholesale","Small",,2,"Female",3,"Retail","Small",1988,11.5015,0
33,2190,16,16,1,7,8,1,8,1,2,300,34924,0.34924,0,,3134,4,"Retail","Small",,2,"Female",5,"Wholesale","Small",1988,1.095,3
48,50161,16,16,2,6,3,1,8,1,2,1000,33554,0.33554,2.8e-7,,3135,6,"Retail","Small",,1,"Male",4,"Wholesale","Small",1988,25.0805,2
35,2800,14,14,1,1,3,1,8,1,2,300,37408,0.37408,1.5e-7,,3136,7,"Wholesale","Small",,1,"Male",3,"Wholesale","Small",1986,1.4,0
27,16061,14,14,1,1,9,1,7,1,2,16,49310,0.4931,0,,3137,5,"Retail","Small",,2,"Female",5,"Wholesale","Small",1986,8.0305,2
36,53820,17,18,1,1,2,1,8,1,2,1000,37408,0.37408,2.8e-7,,3138,3,"Wholesale","Small",,1,"Male",4,"Wholesale","Small",1990,26.91,2
37,57800,19,20,1,1,2,,8,1,2,1000,20086,0.20086,0,,3139,,,"Small",,2,"Female",1,"Retail","Small",1992,28.9,2
54,17936,16,16,5,1,1,1,8,1,2,10,33424,0.33424,1.5e-7,,3140,5,"Retail","Large",,1,"Male",6,"Wholesale","Large",1988,8.968,0
32,10008,16,16,5,1,5,1,8,1,2,42,34924,0.34924,0,,3141,4,"Retail","Small",,2,"Female",3,"Wholesale","Small",1988,5.004,2
27,0,12,12,,1,,1,8,0,,,35453,0.35453,0,,3145,4,"Wholesale","Small",,2,"Female",3,"Retail","Small",1996,0,2
30,17520,12,12,1,1,13,1,8,1,,10,38946,0.38946,0,,3146,5,"Wholesale","Small",,1,"Male",5,"Wholesale","Small",1996,8.76,2
67,11600,6,6,,4,,1,8,0,,,32340,0.3234,1.5e-7,,3151,5,"Wholesale","Large",,1,"Male",6,"Wholesale","Large",1990,5.8,0
41,6000,12,12,,4,,1,8,0,,,36433,0.36433,0,,3152,1,"Wholesale","Small",,2,"Female",3,"Wholesale","Small",1996,3,3
44,44122,17,18,4,1,2,1,8,1,2,300,36433,0.36433,2.8e-7,,3153,5,"Retail","Small",,2,"Female",3,"Retail","Small",1990,22.061,0
43,47258,17,18,2,1,2,1,8,1,4,1000,38947,0.38947,0,,3154,6,"Retail","Small",,1,"Male",4,"Wholesale","Small",1990,23.629,0
40,8246,12,12,1,1,9,1,8,1,2,42,38947,0.38947,1.5e-7,,3157,3,"Retail","Small",,1,"Male",7,"Retail","Small",1996,4.123,3
44,23766,12,12,1,1,9,1,8,1,2,10,36433,0.36433,0,,3158,3,"Wholesale","Small",,2,"Female",4,"Wholesale","Small",1996,11.883,0
35,81842,16,16,1,1,4,1,8,1,2,1000,37408,0.37408,2.8e-7,,3159,7,"Retail","Small",,1,"Male",7,"Wholesale","Small",1988,40.921,2
34,1000,16,16,4,1,2,1,8,1,2,42,34924,0.34924,0,,3160,5,"Retail","Small",,2,"Female",3,"Retail","Small",1988,0.5,2
85,20414,14,14,,1,,1,8,0,,,46607,0.46607,1.5e-7,,3163,3,"Wholesale","Large",,2,"Female",1,"Retail","Large",1986,10.207,2
84,22977,16,16,,1,,1,8,0,,,49964,0.49964,0,,3164,7,"Wholesale","Large",,1,"Male",7,"Retail","Large",1988,11.4885,1
81,56809,13,13,,4,,1,8,0,,,46607,0.46607,2.8e-7,,3165,4,"Wholesale","Large",,2,"Female",1,"Retail","Large",1985,28.4045,0
37,33933,12,12,4,1,7,1,8,1,2,42,46913,0.46913,1.5e-7,,3166,5,"Retail","Small",,1,"Male",5,"Retail","Small",1996,16.9665,0
32,8498,12,12,1,1,1,1,8,1,2,10,41314,0.41314,0,,3167,1,"Retail","Small",,2,"Female",2,"Retail","Small",1996,4.249,2
69,6937,8,9,,5,,1,8,0,,,48534,0.48534,0,,3169,1,"Retail","Large",,2,"Female",2,"Wholesale","Large",1993,3.4685,3
79,48370,18,20,,4,,1,8,0,,,50441,0.50441,2.8e-7,,3170,3,"Wholesale","Large",,2,"Female",4,"Wholesale","Large",1992,24.185,2
40,25675,12,12,1,1,9,1,8,1,2,42,48864,0.48864,1.5e-7,1,3171,4,"Wholesale","Small",,1,"Male",7,"Wholesale","Small",1996,12.8375,2
43,16614,12,12,1,1,5,1,8,1,2,1000,45607,0.45607,0,1,3172,1,"Wholesale","Small",,2,"Female",1,"Retail","Small",1996,8.307,2
29,22125,16,16,1,1,2,1,8,1,2,10,44439,0.44439,1.5e-7,1,3175,5,"Retail","Small",0,2,"Female",4,"Retail","Small",1988,11.0625,1
28,24625,16,16,1,1,1,1,8,1,2,300,46717,0.46717,0,1,3176,5,"Retail","Small",0,1,"Male",7,"Wholesale","Small",1988,12.3125,3
46,37000,15,14,1,1,2,1,8,1,2,1000,43172,0.43172,2.8e-7,1,3177,3,"Wholesale","Small",0,1,"Male",7,"Retail","Small",1986,18.5,3
43,38000,15,14,2,1,1,1,8,1,5,1000,45607,0.45607,0,1,3178,1,"Wholesale","Small",0,2,"Female",2,"Retail","Small",1986,19,3
35,56554,16,16,1,1,1,1,8,1,2,300,46683,0.46683,1.5e-7,1,3181,5,"Retail","Small",0,1,"Male",3,"Wholesale","Small",1988,28.277,3
34,4650,16,16,1,1,5,1,8,1,,300,48468,0.48468,0,1,3182,2,"Retail","Small",,2,"Female",3,"Retail","Small",1988,2.325,0
41,23012,14,14,6,1,10,1,8,1,2,10,51795,0.51795,2.8e-7,,3186,6,"Retail","Small",,1,"Male",7,"Retail","Small",1986,11.506,2
36,36012,14,14,1,1,3,1,8,1,2,1000,51344,0.51344,0,,3187,4,"Retail","Small",,2,"Female",5,"Retail","Small",1986,18.006,3
31,14002,12,12,1,1,5,1,8,1,4,42,54631,0.54631,1.5e-7,,3190,3,"Retail","Small",,1,"Male",3,"Retail","Small",1996,7.001,2
30,15982,12,12,1,1,8,1,8,1,2,10,50442,0.50442,0,,3191,5,"Wholesale","Small",,2,"Female",4,"Retail","Small",1996,7.991,3
45,20050,12,12,6,1,13,1,8,1,2,10,59194,0.59194,1.5e-7,,3196,4,"Retail","Small",,1,"Male",4,"Wholesale","Small",1996,10.025,0
40,50,12,12,1,1,4,1,8,1,2,,51363,0.51363,0,,3197,1,"Retail","Small",,2,"Female",2,"Retail","Small",1996,0.025,2
52,40000,17,18,1,1,2,1,8,1,2,1000,51363,0.51363,2.8e-7,,3199,4,"Retail","Large",,1,"Male",4,"Wholesale","Large",1990,20,2
46,17000,12,12,1,1,2,1,8,1,2,750,48945,0.48945,0,,3200,3,"Retail","Small",,2,"Female",1,"Retail","Small",1996,8.5,3
80,7141,11,11.5,,4,,1,8,0,,,34452,0.34452,0,,3202,2,"Wholesale","Large",,2,"Female",3,"Wholesale","Large",1996,3.5705,0
84,7333,10,11,,4,,1,8,0,,,34452,0.34452,0,,3203,1,"Retail","Large",,2,"Female",4,"Wholesale","Large",1995,3.6665,3
61,67250,12,12,1,1,4,1,8,1,2,300,47849,0.47849,2.8e-7,,3204,7,"Retail","Large",,1,"Male",7,"Wholesale","Large",1996,33.625,0
60,2250,12,12,,1,,1,8,0,,,42612,0.42612,0,,3205,2,"Wholesale","Large",,2,"Female",4,"Retail","Large",1996,1.125,3
67,34045,14,14,1,1,4,1,8,1,2,300,42387,0.42387,1.5e-7,,3206,3,"Retail","Large",,1,"Male",3,"Retail","Large",1986,17.0225,3
68,5248,13,13,,1,,1,8,0,,,47919,0.47919,0,,3207,1,"Retail","Large",,2,"Female",3,"Wholesale","Large",1985,2.624,3
49,65022,16,16,1,1,2,1,8,1,2,10,42890,0.4289,2.8e-7,,3208,7,"Wholesale","Small",,1,"Male",7,"Wholesale","Small",1988,32.511,2
56,15022,13,13,1,1,8,1,8,1,2,300,45287,0.45287,0,,3209,5,"Retail","Large",,2,"Female",4,"Wholesale","Large",1985,7.511,1
48,27025,12,12,1,7,10,1,8,1,2,1000,43117,0.43117,1.5e-7,,3210,1,"Wholesale","Small",,2,"Female",1,"Retail","Small",1996,13.5125,3
48,32025,12,12,1,5,9,1,8,1,2,1000,42908,0.42908,1.5e-7,,3211,4,"Retail","Small",,1,"Male",5,"Wholesale","Small",1996,16.0125,1
40,35750,12,12,2,1,5,,8,1,4,1000,27035,0.27035,2.8e-7,,3212,,,"Small",,2,"Female",1,"Wholesale","Small",1996,17.875,1
40,25750,12,12,1,1,9,1,8,1,2,42,41956,0.41956,0,,3213,4,"Retail","Small",,1,"Male",4,"Retail","Small",1996,12.875,2
57,29002,16,16,,1,,1,8,0,,,40447,0.40447,1.5e-7,,3215,5,"Retail","Large",,1,"Male",5,"Wholesale","Large",1988,14.501,1
55,0,12,12,,1,,1,8,0,,,45306,0.45306,0,,3216,1,"Wholesale","Large",,2,"Female",1,"Retail","Large",1996,0,0
33,14000,12,12,1,1,4,1,8,1,2,1000,52699,0.52699,1.5e-7,,3217,3,"Wholesale","Small",,1,"Male",6,"Wholesale","Small",1996,7,1
33,7000,12,12,1,1,4,1,8,1,,1000,49431,0.49431,0,,3218,5,"Wholesale","Small",,2,"Female",1,"Wholesale","Small",1996,3.5,2
67,32802,15,14,,1,,1,8,0,,1000,46806,0.46806,2.8e-7,,3222,4,"Wholesale","Large",,1,"Male",7,"Wholesale","Large",1986,16.401,1
56,26615,16,16,4,1,2,1,8,1,2,42,50469,0.50469,0,,3223,3,"Wholesale","Large",,2,"Female",3,"Retail","Large",1988,13.3075,0
74,14689,12,12,,4,,1,8,0,,,46416,0.46416,0,,3224,6,"Wholesale","Large",,1,"Male",7,"Wholesale","Large",1996,7.3445,3
36,28050,13,13,1,1,9,1,8,1,2,1000,51604,0.51604,1.5e-7,,3225,5,"Retail","Small",,1,"Male",5,"Wholesale","Small",1985,14.025,1
39,25051,16,16,1,1,1,1,8,1,2,16,52337,0.52337,0,,3226,3,"Retail","Small",,2,"Female",1,"Retail","Small",1988,12.5255,2
80,8493,12,12,,5,,1,,0,,,46017,0.46017,0,,3228,1,"Wholesale","Large",,2,"Female",5,"Retail","Large",1996,4.2465,1
50,31700,12,12,6,1,12,1,8,1,2,10,53155,0.53155,1.5e-7,,3229,,,"Large",,1,"Male",7,"Retail","Large",1996,15.85,3
50,3868,12,12,,1,,1,8,0,,,53172,0.53172,0,,3230,4,"Retail","Large",,2,"Female",4,"Retail","Large",1996,1.934,2
44,41138,17,18,6,1,1,1,8,1,2,10,50887,0.50887,1.5e-7,,3231,3,"Retail","Small",,1,"Male",6,"Wholesale","Small",1990,20.569,0
42,7070,16,16,1,1,1,1,8,1,2,10,46372,0.46372,0,,3232,4,"Wholesale","Small",,2,"Female",2,"Retail","Small",1988,3.535,3
59,20134,12,12,,1,,1,8,0,,,46249,0.46249,1.5e-7,,3234,6,"Wholesale","Large",,1,"Male",5,"Retail","Large",1996,10.067,0
58,6630,16,16,1,1,8,1,8,1,2,10,49563,0.49563,0,,3235,1,"Wholesale","Large",,2,"Female",2,"Retail","Large",1988,3.315,2
58,44100,14,14,6,1,4,1,8,1,4,10,46249,0.46249,1.5e-7,,3236,7,"Retail","Large",,1,"Male",7,"Wholesale","Large",1986,22.05,0
55,751,12,12,6,1,13,1,8,1,2,10,49563,0.49563,0,,3237,2,"Retail","Large",,2,"Female",4,"Retail","Large",1996,0.3755,2
44,17075,12,12,6,1,9,1,8,1,2,10,50887,0.50887,1.5e-7,,3241,4,"Wholesale","Small",,1,"Male",7,"Retail","Small",1996,8.5375,1
42,11675,16,16,4,1,2,1,8,1,2,10,46372,0.46372,0,,3242,3,"Wholesale","Small",,2,"Female",4,"Retail","Small",1988,5.8375,2
45,22175,16,16,1,1,4,1,8,1,2,16,42908,0.42908,1.5e-7,,3245,4,"Retail","Small",,1,"Male",5,"Retail","Small",1988,11.0875,1
39,2375,16,16,6,1,8,1,8,1,2,10,42493,0.42493,0,,3246,1,"Retail","Small",,2,"Female",5,"Retail","Small",1988,1.1875,1
80,11061,15,14,,4,,1,8,0,,,41093,0.41093,0,,3249,4,"Wholesale","Large",,2,"Female",5,"Wholesale","Large",1986,5.5305,3
64,11774,18,20,6,4,2,1,8,1,2,10,42400,0.424,1.5e-7,,3250,1,"Wholesale","Large",,2,"Female",4,"Wholesale","Large",1992,5.887,0
79,81725,12,12,,1,,1,8,0,,,44900,0.449,2.8e-7,,3251,5,"Wholesale","Large",,1,"Male",6,"Retail","Large",1996,40.8625,0
78,10930,12,12,,1,,1,8,0,,,41093,0.41093,0,,3252,2,"Wholesale","Large",,2,"Female",3,"Retail","Large",1996,5.465,2
33,42720,17,18,1,7,2,1,8,1,2,1000,40808,0.40808,2.8e-7,,3253,3,"Retail","Small",,2,"Female",5,"Wholesale","Small",1990,21.36,0
45,10960,13,13,1,1,5,1,8,1,2,750,61486,0.61486,1.5e-7,1,3254,5,"Retail","Small",,2,"Female",5,"Wholesale","Small",1985,5.48,2
45,27585,16,16,1,1,9,1,8,1,2,10,57920,0.5792,0,1,3255,4,"Retail","Small",,1,"Male",3,"Retail","Small",1988,13.7925,0
46,10703,13,13,1,1,5,1,8,1,2,10,61486,0.61486,3.1e-7,1,3258,4,"Wholesale","Small",,2,"Female",4,"Retail","Small",1985,5.3515,1
48,128103,17,18,6,1,1,1,8,1,2,10,57920,0.5792,0,,3259,4,"Retail","Small",,1,"Male",4,"Retail","Small",1990,64.0515,1
45,699,16,16,1,1,2,1,8,0,,,57920,0.5792,1.5e-7,,3260,3,"Wholesale","Small",,1,"Male",7,"Retail","Small",1988,0.3495,0
60,47401,12,12,4,1,5,1,8,1,2,10,48464,0.48464,0,1,3261,2,"Retail","Large",,2,"Female",1,"Retail","Large",1996,23.7005,3
76,4776,13,13,,4,,1,8,0,,,49319,0.49319,0,,3262,4,"Wholesale","Large",,2,"Female",3,"Wholesale","Large",1985,2.388,2
59,21682,17,18,4,7,5,1,8,1,,16,56890,0.5689,0,,3263,6,"Retail","Large",,1,"Male",5,"Retail","Large",1990,10.841,3
58,10004,8,9,1,1,8,1,8,1,2,10,48312,0.48312,1.5e-7,1,3264,3,"Retail","Large",,2,"Female",1,"Wholesale","Large",1993,5.002,2
62,30004,12,12,1,1,11,1,8,1,2,1000,50986,0.50986,0,1,3265,,,"Large",,1,"Male",3,"Retail","Large",1996,15.002,2
65,39351,14,14,,4,,1,8,0,,42,52114,0.52114,2.8e-7,,3266,5,"Wholesale","Large",,2,"Female",5,"Wholesale","Large",1986,19.6755,0
58,41735,18,20,,5,,1,8,0,,,53094,0.53094,1.5e-7,,3267,5,"Wholesale","Large",,1,"Male",3,"Retail","Large",1992,20.8675,0
41,27288,17,18,1,1,2,1,8,1,2,42,51795,0.51795,1.5e-7,,3269,5,"Retail","Small",,1,"Male",6,"Retail","Small",1990,13.644,1
46,20081,14,14,1,1,2,1,8,1,2,1000,48945,0.48945,0,,3270,3,"Wholesale","Small",,2,"Female",3,"Retail","Small",1986,10.0405,2
46,50005,14,14,6,1,13,1,8,1,5,10,59194,0.59194,2.8e-7,,3273,4,"Retail","Small",,1,"Male",6,"Retail","Small",1986,25.0025,2
45,5205,12,12,1,1,3,1,8,1,2,10,48945,0.48945,0,,3274,3,"Retail","Small",,2,"Female",3,"Retail","Small",1996,2.6025,1
45,30900,13,13,1,1,2,1,8,1,2,300,59194,0.59194,2.8e-7,,3276,7,"Retail","Small",,1,"Male",6,"Wholesale","Small",1985,15.45,2
46,24900,13,13,4,1,5,1,8,1,2,300,48945,0.48945,0,,3277,5,"Wholesale","Small",,2,"Female",3,"Retail","Small",1985,12.45,0
35,22996,13,13,1,1,8,1,8,1,2,1000,46111,0.46111,1.5e-7,2,3279,7,"Wholesale","Small",,1,"Male",7,"Retail","Small",1985,11.498,1
38,5919,12,12,1,1,8,1,8,0,,42,45917,0.45917,0,,3280,3,"Wholesale","Small",,2,"Female",5,"Retail","Small",1996,2.9595,2
31,400,12,12,,3,,1,8,0,,,40808,0.40808,0,,3283,2,"Retail","Small",,2,"Female",3,"Retail","Small",1996,0.2,1
30,21242,12,12,1,1,9,1,8,1,2,10,51113,0.51113,1.5e-7,,3287,4,"Retail","Small",,1,"Male",3,"Retail","Small",1996,10.621,2
32,3,12,12,,1,,1,8,0,,,50707,0.50707,0,,3288,1,"Wholesale","Small",,2,"Female",5,"Retail","Small",1996,0.0015,3
44,26200,13,13,6,1,1,1,8,1,2,10,41956,0.41956,1.5e-7,,3291,7,"Wholesale","Small",,1,"Male",3,"Wholesale","Small",1985,13.1,1
41,9200,14,14,1,1,8,1,8,1,2,16,44140,0.4414,0,,3292,4,"Retail","Small",,2,"Female",5,"Wholesale","Small",1986,4.6,0
33,0,15,14,6,7,1,1,8,1,2,10,44374,0.44374,0,,3296,7,"Retail","Small",,1,"Male",6,"Wholesale","Small",1986,0,3
38,10025,13,13,1,1,1,1,8,1,2,10,46338,0.46338,1.5e-7,,3297,3,"Wholesale","Small",,1,"Male",5,"Wholesale","Small",1985,5.0125,3
38,31275,14,14,1,1,2,1,8,1,2,300,42493,0.42493,0,,3298,4,"Wholesale","Small",,2,"Female",1,"Retail","Small",1986,15.6375,3
52,16585,15,14,4,1,5,1,8,1,2,16,52158,0.52158,1.5e-7,2,3300,3,"Retail","Large",,2,"Female",4,"Wholesale","Large",1986,8.2925,3
54,22785,13,13,1,1,4,1,8,1,2,10,54741,0.54741,0,1,3301,6,"Wholesale","Large",0,1,"Male",3,"Wholesale","Large",1985,11.3925,1
29,13700,12,12,1,7,5,1,8,1,2,300,69720,0.6972,1.5e-7,1,3302,3,"Wholesale","Small",,1,"Male",3,"Wholesale","Small",1996,6.85,0
26,6700,16,16,1,7,3,1,8,1,2,300,58833,0.58833,1.5e-7,1,3303,4,"Retail","Small",0,1,"Male",6,"Wholesale","Small",1988,3.35,3
70,7549,12,12,,1,,1,8,0,,,51837,0.51837,0,,3304,3,"Retail","Large",,1,"Male",4,"Wholesale","Large",1996,3.7745,3
68,7320,12,12,,1,,1,8,0,,,52021,0.52021,0,,3305,2,"Wholesale","Large",,2,"Female",5,"Wholesale","Large",1996,3.66,0
42,64659,16,16,1,1,2,1,8,1,2,1000,54610,0.5461,2.8e-7,,3306,3,"Wholesale","Small",,1,"Male",5,"Wholesale","Small",1988,32.3295,2
44,5746,16,16,1,1,2,1,8,1,2,16,51459,0.51459,0,,3307,3,"Retail","Small",,2,"Female",2,"Retail","Small",1988,2.873,3
47,6465,16,16,4,1,5,1,8,1,2,10,56173,0.56173,1.5e-7,,3311,1,"Retail","Small",,2,"Female",5,"Retail","Small",1988,3.2325,2
51,39851,17,18,3,1,2,1,8,1,2,1000,53155,0.53155,0,,3312,6,"Retail","Large",,1,"Male",5,"Retail","Large",1990,19.9255,3
49,31150,12,12,1,1,4,1,1,1,2,42,75065,0.75065,2.8e-7,,3315,4,"Wholesale","Small",,1,"Male",4,"Retail","Small",1996,15.575,1
40,38150,16,16,3,1,5,1,8,1,2,16,51459,0.51459,0,,3316,4,"Retail","Small",,2,"Female",3,"Wholesale","Small",1988,19.075,1
46,43536,17,18,4,5,2,1,8,1,2,300,61486,0.61486,1.5e-7,2,3318,5,"Retail","Small",1,2,"Female",3,"Wholesale","Small",1990,21.768,3
47,10700,13,13,,1,,1,8,0,,1000,33554,0.33554,1.5e-7,,3320,4,"Retail","Small",,1,"Male",6,"Wholesale","Small",1985,5.35,0
42,19530,13,13,1,1,2,1,8,1,2,16,36433,0.36433,0,,3321,3,"Retail","Small",,2,"Female",5,"Wholesale","Small",1985,9.765,1
40,42400,13,13,1,1,10,1,8,1,2,42,62199,0.62199,2.8e-7,1,3323,4,"Retail","Small",,1,"Male",4,"Wholesale","Small",1985,21.2,2
37,20500,16,16,4,1,2,1,8,1,2,16,54682,0.54682,0,2,3324,4,"Wholesale","Small",1,2,"Female",2,"Wholesale","Small",1988,10.25,3
38,5379,12,12,4,1,8,1,8,1,2,300,35944,0.35944,1.5e-7,,3327,1,"Retail","Small",,2,"Female",4,"Wholesale","Small",1996,2.6895,1
42,22600,9,10,1,1,11,1,8,1,2,42,38947,0.38947,0,,3328,,,"Small",,1,"Male",3,"Retail","Small",1994,11.3,2
77,6786,7,8,,4,,1,8,0,,,34030,0.3403,0,,3331,5,"Wholesale","Large",,2,"Female",3,"Retail","Large",1992,3.393,0
39,11500,16,16,,1,,1,8,0,,1000,35944,0.35944,1.5e-7,,3332,3,"Wholesale","Small",,2,"Female",4,"Retail","Small",1988,5.75,1
40,43600,16,16,3,1,2,1,8,1,2,1000,38947,0.38947,0,,3333,7,"Retail","Small",,1,"Male",6,"Wholesale","Small",1988,21.8,2
60,34413,13,13,1,1,4,1,8,0,,1000,50986,0.50986,1.5e-7,,3335,7,"Wholesale","Large",,1,"Male",4,"Wholesale","Large",1985,17.2065,0
58,0,14,14,,1,,1,8,0,,,48312,0.48312,0,,3336,2,"Wholesale","Large",,2,"Female",5,"Wholesale","Large",1986,0,2
25,28100,12,12,1,1,11,1,8,1,2,16,58833,0.58833,1.5e-7,1,3337,,,"Small",,1,"Male",4,"Wholesale","Small",1996,14.05,2
